"Name","AnimalType","AgeinDays","HasName","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","SimpleBreed","SimpleColor","Intact","Sex","LifeStage"
"Nameless","Dog","180",0,19,11,"6",19,"7","2014","lateday","11","16",1,"Dachshund","Black",0,"Female","baby"
"Tallulah","Dog","60",1,19,10,"6",23,"1","2016","lateday","11","22",1,"Labrador Retriever","Black",0,"Female","baby"
"Nameless","Cat","120",0,9,0,"7",18,"10","2015","morning","11","22",1,"Domestic Shorthair","Black",1,"Female","baby"
"Trapperjohn","Cat","180",1,12,16,"2",29,"10","2013","midday","17","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Nameless","Cat","21",0,16,12,"2",13,"5","2014","lateday","10","22",1,"Domestic Shorthair","Lynx",1,"Female","baby"
"Jack","Dog","30",1,15,56,"6",30,"11","2013","midday","11","17",1,"Border Collie","Black",1,"Male","baby"
"Daisy","Cat","60",1,17,35,"1",19,"5","2014","lateday","18","21",1,"Domestic Longhair","Silver",0,"Female","baby"
"Zipper","Dog","270",1,14,44,"6",7,"11","2015","midday","19","15",1,"Plott Hound","Brown",0,"Male","baby"
"Sammy","Cat","60",1,14,50,"6",1,"8","2015","midday","11","22",1,"Domestic Shorthair","Brown",0,"Female","baby"
"Clement","Dog","1460",1,16,6,"7",8,"11","2015","lateday","5","22",1,"Labrador Retriever","Black",0,"Male","adult"
"Chloe","Dog","730",1,13,49,"4",1,"5","2014","midday","5","31",1,"Cairn Terrier","Cream",0,"Female","adult"
"Nameless","Cat","730",0,14,39,"1",16,"3","2015","midday","11","22",1,"Domestic Shorthair","Brown",1,"Male","adult"
"Willow","Cat","60",1,17,8,"6",27,"9","2014","lateday","11","22",1,"Domestic Shorthair","Black",0,"Female","baby"
"Mila","Dog","365",1,15,21,"7",30,"3","2014","midday","5","16",1,"Ibizan Hound","Brown",0,"Female","baby"
"Nameless","Dog","1460",0,16,19,"2",5,"8","2014","lateday","13","11",1,"Mastiff","Brown",0,"Male","adult"
"Checkers","Dog","300",1,16,21,"4",24,"10","2013","lateday","11","12",1,"Pit Bull","White",1,"Male","baby"
"Hildee","Cat","60",1,17,43,"6",18,"7","2015","lateday","6","22",1,"Domestic Shorthair","Tortie",0,"Female","baby"
"Nameless","Cat","730",0,13,36,"5",6,"11","2015","midday","10","11",1,"Siamese","Seal",3,"Unknown","adult"
"Velvet","Cat","730",1,14,39,"3",18,"12","2013","midday","12","22",1,"Domestic Shorthair","Orange",1,"Female","adult"
"Rosie","Dog","7",1,15,4,"5",14,"2","2014","midday","11","21",1,"Yorkshire Terrier","Brown",1,"Female","baby"
"Nameless","Dog","60",0,21,17,"6",20,"2","2016","night","11","16",1,"Bull Terrier","White",0,"Female","baby"
"Nameless","Dog","150",0,17,32,"5",28,"8","2015","lateday","6","22",1,"Labrador Retriever","Yellow",0,"Female","baby"
"Marigold","Cat","365",1,15,26,"2",11,"8","2015","midday","17","22",1,"Domestic Shorthair","Cream",0,"Female","baby"
"Nameless","Cat","21",0,19,14,"2",18,"2","2014","lateday","5","22",1,"Domestic Shorthair","Black",1,"Female","baby"
"Nameless","Dog","1095",0,13,52,"5",6,"12","2013","midday","5","34",1,"German Shepherd","Black",1,"Female","adult"
"Ralph","Cat","60",1,18,53,"5",22,"8","2014","lateday","10","22",1,"Domestic Shorthair","Blue",0,"Male","baby"
"Ellie","Dog","1095",1,11,13,"5",30,"5","2014","night","11","25",1,"Pit Bull","Black",1,"Female","adult"
"Nameless","Dog","60",0,19,31,"6",4,"4","2015","lateday","11","22",1,"Labrador Retriever","Black",0,"Male","baby"
"Fiona","Dog","365",1,0,0,"1",13,"4","2015","night","5","22",1,"Labrador Retriever","Black",0,"Female","baby"
"Quinn","Dog","730",1,17,31,"2",14,"7","2015","lateday","9","30",1,"Australian Cattle Dog","Red",1,"Female","adult"
"Tedi","Dog","365",1,11,8,"1",2,"2","2015","night","9","14",1,"Rottweiler","Black",0,"Female","baby"
"Oreo","Dog","365",1,17,18,"5",12,"2","2016","lateday","11","12",1,"Pit Bull","Black",1,"Female","baby"
"Nameless","Dog","1095",0,14,50,"4",19,"6","2014","midday","5","23",1,"Chihuahua Shorthair","White",0,"Male","adult"
"X","Cat","365",1,10,44,"3",30,"7","2014","morning","11","22",1,"Domestic Shorthair","Brown",1,"Female","baby"
"Scooter","Dog","730",1,18,24,"5",10,"7","2015","lateday","3","25",1,"Australian Cattle Dog","Tan",0,"Male","adult"
"Nameless","Cat","90",0,12,47,"3",30,"12","2015","midday","4","22",1,"Domestic Shorthair","Blue",1,"Male","baby"
"Cocoa","Dog","1460",1,15,42,"4",26,"6","2014","midday","11","12",1,"Pit Bull","Brown",0,"Female","adult"
"Nameless","Cat","21",0,18,6,"6",15,"8","2015","lateday","16","22",1,"Domestic Shorthair","Blue",1,"Male","baby"
"Thumper","Cat","120",1,12,45,"1",9,"12","2013","midday","17","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Nameless","Cat","120",0,15,18,"1",5,"5","2014","midday","18","24",1,"Domestic Medium Hair","Orange",0,"Male","baby"
"Nameless","Cat","1",0,13,52,"6",12,"9","2015","midday","6","22",1,"Domestic Shorthair","Orange",1,"Male","baby"
"Brownie","Dog","1460",1,11,42,"6",22,"3","2014","night","5","27",1,"Pit Bull","Brown",0,"Male","adult"
"Ziggy","Dog","4015",1,19,14,"1",9,"12","2013","lateday","4","16",0,"Golden Retriever","Gold",0,"Male","adult"
"Romeo","Dog","365",1,13,12,"3",9,"10","2013","midday","5","23",1,"Chihuahua Shorthair","Brown",0,"Male","baby"
"Abby","Cat","365",1,12,16,"1",19,"5","2014","midday","4","22",1,"Domestic Shorthair","Blue",0,"Female","baby"
"Nameless","Dog","3650",0,14,21,"1",27,"7","2015","midday","10","3",0,"Pug","Fawn",0,"Male","adult"
"The Dude","Dog","1095",1,18,4,"7",6,"9","2015","lateday","5","18",1,"Great Pyrenees","White",0,"Male","adult"
"Woody","Dog","730",1,11,11,"5",12,"12","2014","night","5","12",1,"Pit Bull","Brown",0,"Male","adult"
"Ginger","Dog","365",1,11,27,"6",6,"9","2014","night","5","12",1,"Shih Tzu","White",1,"Female","baby"
"Cinch","Dog","1460",1,18,57,"7",18,"10","2015","lateday","8","32",1,"Rat Terrier","Tricolor",0,"Male","adult"
"Panda","Dog","2555",1,12,8,"5",13,"11","2015","midday","11","18",0,"Labrador Retriever","Black",0,"Female","adult"
"Rainey","Dog","365",1,17,24,"5",13,"12","2013","lateday","13","12",1,"Beagle","Brown",0,"Female","baby"
"Ajax","Cat","180",1,16,39,"3",2,"10","2013","lateday","12","22",1,"Domestic Shorthair","Orange",0,"Male","baby"
"Nameless","Cat","30",0,15,8,"3",20,"11","2013","midday","11","22",1,"Domestic Shorthair","Brown",1,"Male","baby"
"Nameless","Dog","300",0,13,6,"1",31,"8","2015","midday","5","17",1,"Cairn Terrier","White",0,"Male","baby"
"Nameless","Cat","120",0,17,35,"7",19,"1","2014","lateday","11","22",1,"Manx","Brown",3,"Unknown","baby"
"Lucas","Cat","365",1,14,37,"3",6,"8","2014","midday","17","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Nameless","Cat","3",0,14,39,"4",19,"6","2014","midday","17","22",1,"Domestic Shorthair","Brown",1,"Male","baby"
"Nameless","Cat","30",0,13,42,"4",28,"5","2015","midday","10","13",1,"Himalayan","Seal",1,"Female","baby"
"Grayson","Cat","120",1,14,57,"4",24,"12","2015","midday","10","22",1,"Domestic Shorthair","Blue",0,"Male","baby"
"Osa","Dog","730",1,17,10,"6",11,"4","2015","lateday","5","22",1,"Labrador Retriever","White",0,"Female","adult"
"Nameless","Cat","21",0,19,15,"2",24,"6","2014","lateday","11","22",1,"Domestic Shorthair","Black",1,"Female","baby"
"Oliver","Cat","30",1,19,26,"5",17,"10","2014","lateday","11","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Pippa","Cat","1095",1,11,30,"6",11,"1","2014","night","6","22",1,"Domestic Shorthair","Calico",0,"Female","adult"
"Mister","Cat","90",1,13,29,"7",17,"1","2016","midday","5","22",1,"Domestic Shorthair","Black",0,"Male","baby"
"Buck","Dog","60",1,14,39,"6",4,"1","2014","midday","3","23",1,"Chihuahua Shorthair","Red",1,"Male","baby"
"Jazzy","Dog","730",1,12,12,"6",22,"8","2015","midday","3","9",0,"Dachshund","Red",1,"Female","adult"
"Nameless","Cat","21",0,18,33,"4",16,"10","2014","lateday","12","22",1,"Domestic Shorthair","Orange",1,"Male","baby"
"Baby","Dog","2190",1,16,51,"7",29,"12","2013","lateday","9","12",1,"Pit Bull","White",0,"Female","adult"
"Carleton","Dog","730",1,17,29,"5",5,"2","2016","lateday","5","9",1,"Akita","White",0,"Male","adult"
"Mopac","Cat","60",1,15,25,"4",10,"12","2015","midday","18","22",1,"Domestic Shorthair","Orange",0,"Male","baby"
"Maggie","Dog","180",1,15,56,"3",4,"3","2015","midday","11","31",1,"Shetland Sheepdog","Black",0,"Female","baby"
"Tilly","Dog","730",1,18,3,"6",26,"12","2015","lateday","5","23",1,"Chihuahua Shorthair","Brown",0,"Female","adult"
"Izz","Cat","90",1,18,23,"1",23,"12","2013","lateday","5","22",1,"Domestic Shorthair","Black",0,"Female","baby"
"Nameless","Cat","730",0,9,0,"5",3,"4","2015","morning","4","22",1,"Domestic Shorthair","Blue",3,"Unknown","adult"
"Prissy","Cat","1095",1,14,57,"2",19,"8","2014","midday","10","22",1,"Domestic Shorthair","Lynx",0,"Female","adult"
"Nameless","Cat","21",0,15,32,"7",27,"4","2014","midday","11","22",1,"Domestic Shorthair","Brown",1,"Male","baby"
"Neymar","Dog","30",1,13,53,"5",3,"1","2014","midday","8","22",1,"Chihuahua Longhair","Tricolor",1,"Male","baby"
"Azul","Cat","30",1,16,7,"2",7,"10","2014","lateday","10","22",1,"Domestic Shorthair","Blue",1,"Male","baby"
"Marbles","Dog","1460",1,18,39,"1",5,"10","2015","lateday","11","23",1,"Chihuahua Shorthair","Black",0,"Male","adult"
"Beau","Cat","60",1,19,17,"5",19,"9","2014","lateday","4","16",1,"Russian Blue","Blue",0,"Male","baby"
"Prince","Dog","210",1,19,23,"4",14,"1","2016","lateday","6","22",1,"Labrador Retriever","Yellow",0,"Male","baby"
"Kia","Dog","730",1,11,45,"5",27,"3","2015","night","9","10",0,"Rottweiler","Black",1,"Female","adult"
"Nameless","Cat","300",0,18,13,"2",11,"11","2014","lateday","11","22",1,"Domestic Shorthair","Black",0,"Female","baby"
"Booma","Dog","365",1,18,7,"4",6,"8","2015","lateday","11","23",1,"Chihuahua Shorthair","Black",0,"Female","baby"
"Anna","Cat","60",1,16,24,"4",29,"10","2015","lateday","11","22",1,"Domestic Shorthair","Black",1,"Female","baby"
"Ella","Cat","60",1,13,24,"7",19,"7","2015","midday","11","22",1,"Domestic Shorthair","Brown",0,"Female","baby"
"Lola","Dog","1095",1,15,54,"4",19,"6","2014","midday","10","12",1,"Pit Bull","Blue",0,"Female","adult"
"Lola Bear V.","Dog","365",1,17,28,"7",27,"12","2015","lateday","19","22",1,"Bulldog","Brown",0,"Female","baby"
"Mabel","Dog","365",1,18,4,"7",8,"2","2015","lateday","10","12",1,"Pit Bull","White",1,"Female","baby"
"Jizzle","Dog","365",1,14,26,"5",13,"2","2015","midday","9","12",1,"Pit Bull","Black",0,"Male","baby"
"Bj","Dog","1095",1,11,17,"7",14,"2","2016","night","5","22",1,"Labrador Retriever","White",0,"Male","adult"
"Bandit","Dog","730",1,19,29,"2",17,"11","2015","lateday","11","28",1,"Queensland Heeler","Black",0,"Male","adult"
"Buggs","Dog","365",1,14,21,"1",19,"1","2015","midday","11","23",1,"Chihuahua Shorthair","White",1,"Male","baby"
"Macah","Cat","150",1,13,6,"3",7,"5","2014","midday","11","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Nameless","Dog","60",0,18,20,"5",7,"3","2014","lateday","11","23",1,"Chihuahua Shorthair","Brown",0,"Female","baby"
"Nameless","Cat","60",0,15,35,"5",11,"7","2014","midday","11","22",1,"Domestic Shorthair","Brown",3,"Unknown","baby"
"Grayson","Dog","2190",1,12,42,"1",5,"10","2015","midday","4","23",1,"Miniature Schnauzer","Gray",0,"Female","adult"
"Tiny","Cat","60",1,17,58,"7",14,"9","2014","lateday","10","11",1,"Siamese","Lynx",0,"Male","baby"
"Nameless","Cat","21",0,14,39,"5",10,"10","2014","midday","11","24",1,"Domestic Medium Hair","Brown",1,"Female","baby"
"Lily","Dog","1095",1,15,50,"6",5,"12","2015","midday","5","18",1,"Cocker Spaniel","Black",1,"Female","adult"
"Sophie","Cat","2190",1,15,6,"3",2,"12","2015","midday","11","22",1,"Domestic Shorthair","Cream",0,"Female","adult"
"Nameless","Cat","14",0,18,0,"1",20,"4","2015","lateday","12","22",1,"Domestic Shorthair","Orange",3,"Unknown","baby"
"Kato","Dog","60",1,12,12,"2",24,"12","2013","midday","9","34",1,"Labrador Retriever","Chocolate",0,"Male","baby"
"Cucko","Dog","730",1,17,1,"6",23,"5","2015","lateday","8","25",1,"Australian Cattle Dog","Tricolor",0,"Male","adult"
"Bette","Cat","60",1,19,13,"4",22,"10","2015","lateday","10","11",1,"Siamese","Lynx",0,"Female","baby"
"Nameless","Cat","30",0,17,15,"5",29,"5","2015","lateday","11","22",1,"Domestic Shorthair","Brown",1,"Male","baby"
"Hobie Cat","Cat","60",1,16,44,"2",16,"6","2015","lateday","12","22",1,"Domestic Shorthair","Orange",0,"Male","baby"
"Nameless","Cat","365",0,9,0,"5",27,"6","2014","morning","11","22",1,"Domestic Shorthair","Black",0,"Female","baby"
"Norman","Dog","270",1,16,39,"1",30,"12","2013","lateday","9","10",0,"Rottweiler","Black",1,"Male","baby"
"Monty","Cat","60",1,11,44,"2",8,"10","2013","night","11","24",1,"Domestic Medium Hair","Brown",0,"Male","baby"
"Nameless","Dog","300",0,17,8,"1",24,"8","2015","lateday","9","22",1,"Miniature Pinscher","Liver",0,"Male","baby"
"Nameless","Dog","730",0,17,15,"4",26,"2","2015","lateday","11","23",1,"Golden Retriever","Brown",0,"Female","adult"
"Buffy","Dog","365",1,15,22,"7",13,"10","2013","midday","5","29",1,"Dachshund","Brown",0,"Female","baby"
"Katsushiro","Cat","14",1,19,14,"2",23,"6","2015","lateday","11","22",1,"Domestic Shorthair","Black",1,"Male","baby"
"Tiger","Cat","150",1,14,13,"1",6,"10","2014","midday","11","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Nameless","Cat","14",0,16,31,"6",5,"10","2013","lateday","11","22",1,"Domestic Shorthair","Brown",1,"Male","baby"
"Travis","Cat","240",1,15,22,"5",1,"11","2013","midday","11","22",1,"Domestic Shorthair","Black",0,"Male","baby"
"Nameless","Dog","60",0,20,30,"6",17,"1","2015","night","5","26",1,"Rottweiler","Sable",0,"Female","baby"
"Hardy","Cat","5840",1,16,59,"1",17,"2","2014","lateday","10","11",1,"Siamese","Lynx",0,"Male","adult"
"P.T. Barnum","Dog","365",1,18,46,"1",2,"6","2014","lateday","10","12",1,"Pit Bull","Blue",0,"Male","baby"
"Nameless","Cat","365",0,9,0,"5",9,"1","2015","morning","11","22",1,"Domestic Shorthair","Brown",1,"Male","baby"
"Daphne","Cat","90",1,14,11,"4",20,"8","2015","midday","5","22",1,"Domestic Shorthair","Black",0,"Female","baby"
"Lucky","Cat","1825",1,13,50,"4",28,"8","2014","midday","10","12",1,"Snowshoe","Lynx",1,"Female","adult"
"Boston","Dog","330",1,19,2,"6",17,"10","2015","lateday","5","22",1,"Labrador Retriever","Sable",0,"Male","baby"
"Nameless","Cat","4",0,14,6,"4",28,"8","2014","midday","10","22",1,"Domestic Shorthair","Blue",1,"Male","baby"
"Alphones","Dog","1095",1,12,1,"3",25,"11","2015","midday","9","26",1,"Labrador Retriever","Red",0,"Male","adult"
"Nippy","Dog","1460",1,16,13,"6",26,"7","2014","lateday","10","23",1,"Chihuahua Shorthair","Gold",0,"Female","adult"
"Nameless","Dog","270",0,17,1,"2",9,"9","2014","lateday","6","22",1,"Labrador Retriever","Yellow",1,"Female","baby"
"Nameless","Cat","7",0,16,50,"5",25,"7","2014","lateday","11","8",1,"Manx","Black",1,"Male","baby"
"Pretzel","Dog","150",1,14,57,"7",14,"9","2014","midday","11","12",1,"Pit Bull","Black",1,"Male","baby"
"Star","Dog","240",1,17,57,"7",27,"10","2013","lateday","10","23",1,"Miniature Schnauzer","Gray",0,"Female","baby"
"Nameless","Cat","1825",0,14,37,"7",27,"10","2013","midday","10","17",0,"Domestic Longhair","Blue",1,"Female","adult"
"Handsome","Dog","330",1,17,23,"7",9,"11","2014","lateday","9","22",1,"Chihuahua Longhair","Red",0,"Male","baby"
"Nameless","Cat","150",0,14,53,"6",30,"8","2014","midday","11","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Amir Dunmore","Dog","2190",1,12,11,"1",3,"3","2014","midday","5","20",1,"Miniature Poodle","Cream",0,"Male","adult"
"Nameless","Dog","90",0,14,58,"5",25,"4","2014","midday","13","26",1,"Mastiff","Brown",0,"Male","baby"
"Franz","Dog","1825",1,14,9,"6",21,"2","2015","midday","10","23",1,"Miniature Schnauzer","Black",0,"Male","adult"
"Deablo","Cat","1825",1,11,20,"7",13,"7","2014","night","17","14",1,"Maine Coon","Brown",0,"Male","adult"
"Seamus","Cat","3650",1,11,26,"5",29,"5","2015","night","5","22",1,"Domestic Shorthair","Black",0,"Male","adult"
"Merri","Cat","365",1,10,50,"4",24,"10","2013","morning","6","22",1,"Domestic Shorthair","Calico",0,"Female","baby"
"Diamond","Dog","365",1,11,1,"1",26,"5","2014","night","11","12",1,"Pit Bull","Brown",1,"Female","baby"
"Bella","Dog","240",1,18,48,"2",22,"12","2015","lateday","3","25",1,"Australian Cattle Dog","Red",0,"Female","baby"
"Perrywinkle","Cat","60",1,16,57,"5",5,"9","2014","lateday","4","22",1,"Domestic Shorthair","Blue",0,"Male","baby"
"Myles","Dog","365",1,15,48,"6",6,"6","2015","midday","9","28",1,"Catahoula","Tan",0,"Male","baby"
"Elsa","Dog","120",1,12,17,"6",25,"4","2015","midday","10","12",1,"Pit Bull","Blue",1,"Female","baby"
"Nameless","Cat","365",0,9,0,"4",24,"7","2014","morning","5","20",0,"Domestic Medium Hair","Black",1,"Male","baby"
"Sparkle","Dog","1460",1,14,21,"3",31,"12","2014","midday","11","22",1,"Labrador Retriever","Black",0,"Female","adult"
"Rusty","Dog","1825",1,14,56,"4",16,"7","2015","midday","19","19",1,"English Bulldog","Brown",1,"Male","adult"
"Pie De Choco","Dog","730",1,17,57,"1",11,"11","2013","lateday","14","23",1,"Chihuahua Shorthair","Black",0,"Female","adult"
"Sugar","Cat","60",1,14,54,"4",10,"12","2015","midday","6","22",1,"Domestic Shorthair","Tortie",0,"Female","baby"
"Aussimoon","Dog","2920",1,15,27,"6",21,"12","2013","midday","5","22",1,"Labrador Retriever","Black",0,"Female","adult"
"Samhain","Cat","120",1,17,18,"7",21,"9","2014","lateday","5","22",1,"Domestic Shorthair","Black",0,"Male","baby"
"Nameless","Cat","21",0,18,39,"1",3,"3","2014","lateday","6","22",1,"Domestic Shorthair","Calico",1,"Female","baby"
"Jax","Dog","730",1,18,28,"2",3,"11","2015","lateday","8","10",1,"Beagle","Tricolor",0,"Male","adult"
"Sam","Dog","5840",1,14,24,"1",19,"1","2015","midday","3","13",1,"Dachshund","Red",0,"Male","adult"
"Nameless","Cat","28",0,12,49,"3",18,"6","2014","midday","16","22",1,"Domestic Shorthair","Blue",1,"Female","baby"
"Brownie","Dog","1825",1,18,26,"1",16,"3","2015","lateday","11","13",1,"Dachshund","Brown",0,"Male","adult"
"Nameless","Dog","1095",0,16,40,"7",31,"8","2014","lateday","11","9",1,"Boxer","Brown",0,"Female","adult"
"Nameless","Cat","730",0,9,0,"7",14,"6","2015","morning","17","22",1,"Domestic Shorthair","Brown",1,"Male","adult"
"Bo","Dog","270",1,17,59,"3",6,"8","2014","lateday","15","12",1,"Pit Bull","Chocolate",1,"Male","baby"
"Ponyboy","Cat","60",1,18,54,"3",20,"5","2015","lateday","4","22",1,"Domestic Shorthair","Blue",0,"Male","baby"
"Nameless","Cat","21",0,14,42,"6",9,"5","2015","midday","5","22",1,"Domestic Shorthair","Black",3,"Unknown","baby"
"Pepper","Cat","28",1,12,40,"7",27,"4","2014","midday","11","22",1,"Domestic Shorthair","Brown",1,"Male","baby"
"Max","Dog","1460",1,17,29,"2",14,"10","2014","lateday","11","23",1,"Chihuahua Shorthair","Black",0,"Male","adult"
"Nameless","Dog","3650",0,15,43,"1",13,"4","2015","midday","5","11",1,"Maltese","White",0,"Male","adult"
"Tank","Dog","365",1,16,59,"6",22,"2","2014","lateday","10","12",1,"Pit Bull","White",1,"Male","baby"
"Lucy","Dog","60",1,19,27,"4",14,"5","2015","lateday","11","12",1,"Pit Bull","Brown",0,"Female","baby"
"Nameless","Cat","21",0,13,23,"6",25,"10","2014","midday","6","22",1,"Domestic Shorthair","Calico",1,"Female","baby"
"Reese","Cat","180",1,18,20,"7",17,"1","2016","lateday","6","24",1,"Domestic Medium Hair","Tortie",0,"Female","baby"
"Anna","Dog","365",1,18,19,"1",9,"3","2015","lateday","5","23",1,"Chihuahua Shorthair","Cream",0,"Female","baby"
"Nameless","Cat","1460",0,9,0,"4",23,"10","2014","morning","11","22",1,"Domestic Shorthair","Brown",3,"Unknown","adult"
"Oreo","Dog","30",1,14,4,"1",27,"10","2014","midday","11","21",1,"Irish Setter","Black",1,"Female","baby"
"Nameless","Dog","730",0,17,48,"4",17,"10","2013","lateday","9","38",1,"Cardigan Welsh Corgi","Black",0,"Male","adult"
"Nameless","Dog","6",0,18,52,"4",4,"6","2015","lateday","11","28",1,"Chihuahua Shorthair","White",3,"Unknown","baby"
"Pete","Dog","1825",1,11,18,"7",2,"2","2014","night","9","22",1,"Labrador Retriever","Chocolate",0,"Male","adult"
"Greta","Cat","60",1,19,21,"2",10,"6","2014","lateday","6","22",1,"Domestic Shorthair","Torbie",0,"Female","baby"
"Buddy","Dog","4380",1,14,2,"5",13,"11","2015","midday","6","22",1,"Labrador Retriever","Yellow",0,"Male","adult"
"Nameless","Dog","730",0,17,21,"4",30,"1","2014","lateday","20","17",1,"Pointer","White",0,"Female","adult"
"Nameless","Cat","3650",0,11,25,"4",2,"4","2015","night","11","21",1,"Domestic Longhair","Brown",1,"Female","adult"
"Pepper","Dog","1460",1,12,28,"4",17,"12","2015","midday","10","23",1,"Australian Shepherd","Blue",0,"Male","adult"
