"AnimalType","AgeinDays","HasName","NameLength","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","IsSlash","SimpleBreed","SimpleColor","Intact","Sex","LifeStage","OutcomeType"
"Dog","2920",1,"5",18,10,"7",17,"5","2015","lateday","11","25","yes","no","Australian Cattle Dog","Black","no","Male","adult","Return_to_owner"
"Dog","3285",1,"5",12,14,"1",24,"3","2014","midday","10","25","yes","no","Australian Cattle Dog","Black","no","Female","adult","Return_to_owner"
"Dog","730",1,"7",14,46,"3",20,"11","2013","midday","9","33","no","yes","Cairn Terrier","Tan","no","Female","nearly_baby","Adoption"
"Dog","730",1,"8",15,32,"4",28,"8","2014","midday","8","28","no","yes","Blue Lacy","Tricolor","no","Male","nearly_baby","Adoption"
"Dog","365",1,"7",19,5,"3",20,"8","2014","lateday","9","24","yes","no","Jack Russell Terrier","White","no","Male","baby","Adoption"
"Dog","120",0,"8",11,4,"5",7,"3","2014","night","10","18","yes","no","Great Pyrenees","White","no","Female","baby","Transfer"
"Dog","1095",1,"5",17,8,"5",24,"10","2014","lateday","11","22","yes","no","Labrador Retriever","Black","no","Male","adult","Adoption"
"Dog","1825",1,"5",11,25,"2",21,"4","2015","night","11","26","yes","no","Parson Russell Terrier","White","no","Male","adult","Transfer"
"Dog","3285",1,"5",16,5,"5",12,"6","2015","lateday","9","18","yes","no","Cocker Spaniel","Chocolate","no","Female","adult","Return_to_owner"
"Dog","5110",1,"4",11,54,"4",24,"12","2015","night","9","7","yes","no","Pug","Tan","no","Female","adult","Return_to_owner"
"Dog","2190",1,"7",11,18,"5",16,"5","2014","night","6","22","yes","no","Labrador Retriever","Yellow","no","Male","adult","Return_to_owner"
"Dog","60",1,"5",14,2,"6",12,"12","2015","midday","8","23","no","yes","Mastiff","Tricolor","yes","Female","baby","Transfer"
"Dog","1460",1,"5",17,28,"5",25,"10","2013","lateday","10","12","yes","no","Pit Bull","Blue","yes","Male","adult","Euthanasia"
"Dog","90",1,"6",15,44,"4",21,"11","2013","midday","11","34","no","yes","Labrador Retriever","Black","no","Female","baby","Adoption"
"Dog","28",1,"4",11,59,"3",27,"11","2013","night","9","23","no","yes","German Shepherd","Tan","yes","Female","baby","Transfer"
"Dog","730",1,"5",18,9,"5",6,"3","2015","lateday","5","15","yes","no","Treeing Cur","Brown","no","Female","nearly_baby","Transfer"
"Dog","1460",1,"4",17,54,"3",12,"11","2014","lateday","11","12","yes","no","Pit Bull","Black","no","Male","adult","Euthanasia"
"Dog","1825",1,"7",18,28,"3",4,"2","2015","lateday","13","13","yes","no","Dachshund","Chocolate","no","Male","adult","Adoption"
"Dog","150",1,"6",17,36,"7",1,"3","2015","lateday","11","12","yes","no","Pit Bull","Brown","no","Female","baby","Adoption"
"Dog","2190",1,"5",17,23,"5",28,"8","2015","lateday","5","23","yes","no","Chihuahua Shorthair","Brown","no","Female","adult","Return_to_owner"
"Dog","3650",1,"4",11,37,"7",30,"11","2014","night","5","22","yes","no","Labrador Retriever","White","no","Female","adult","Return_to_owner"
"Dog","1460",1,"7",10,52,"2",15,"9","2015","morning","9","14","yes","no","Rottweiler","Black","yes","Male","adult","Return_to_owner"
"Dog","240",1,"6",13,0,"7",21,"6","2015","midday","10","12","yes","no","Pit Bull","Blue","no","Male","baby","Adoption"
"Dog","730",1,"7",17,34,"2",15,"10","2013","lateday","5","12","yes","no","Pit Bull","Black","no","Female","nearly_baby","Return_to_owner"
"Dog","1460",1,"7",15,25,"3",15,"7","2015","midday","9","23","yes","no","Chihuahua Shorthair","Tan","no","Male","adult","Transfer"
"Dog","2190",1,"6",12,45,"5",13,"12","2013","midday","9","22","yes","no","Chihuahua Longhair","Chocolate","no","Female","adult","Adoption"
"Dog","60",0,"8",11,13,"5",15,"11","2013","night","19","22","yes","no","Labrador Retriever","Black","no","Female","baby","Adoption"
"Dog","3285",1,"5",17,29,"4",13,"11","2014","lateday","9","12","yes","no","Pit Bull","White","no","Male","adult","Return_to_owner"
"Dog","180",1,"4",11,51,"1",29,"6","2015","night","11","24","no","yes","Boxer","Black","yes","Male","baby","Transfer"
"Dog","2920",1,"5",13,20,"3",29,"1","2014","midday","9","18","no","no","Miniature Pinscher","Black","no","Female","adult","Adoption"
"Dog","30",1,"4",7,39,"4",21,"8","2014","morning","9","23","yes","no","Chihuahua Shorthair","Tan","no","Male","baby","Adoption"
"Dog","365",1,"3",11,20,"7",15,"3","2015","night","11","23","yes","no","Chihuahua Shorthair","White","no","Male","baby","Adoption"
"Dog","90",1,"5",16,41,"3",1,"1","2014","lateday","5","17","yes","no","Cairn Terrier","Brown","yes","Male","baby","Adoption"
"Dog","4745",1,"8",16,0,"4",3,"7","2014","lateday","10","23","yes","no","Miniature Schnauzer","Gray","no","Male","adult","Transfer"
"Dog","730",1,"5",10,15,"4",2,"7","2015","morning","6","18","yes","no","Siberian Husky","Yellow","yes","Female","nearly_baby","Transfer"
"Dog","30",0,"8",16,44,"7",10,"11","2013","lateday","11","22","yes","no","Labrador Retriever","Black","yes","Female","baby","Transfer"
"Dog","730",1,"7",11,49,"6",29,"11","2014","night","9","22","yes","no","Labrador Retriever","Tan","no","Male","nearly_baby","Adoption"
"Dog","2555",1,"4",12,53,"1",2,"6","2014","midday","19","12","yes","no","Pit Bull","Black","no","Male","adult","Return_to_owner"
"Dog","60",1,"8",17,18,"7",6,"10","2013","lateday","9","33","no","yes","Dachshund Wirehair","Black","no","Male","baby","Adoption"
"Dog","3285",1,"6",0,0,"3",4,"11","2015","night","11","23","yes","no","Australian Shepherd","White","no","Female","adult","Transfer"
"Dog","730",1,"6",11,9,"6",18,"1","2014","night","5","22","yes","no","Labrador Retriever","Black","no","Female","nearly_baby","Return_to_owner"
"Dog","1825",1,"6",18,26,"6",26,"12","2015","lateday","11","17","no","yes","Harrier","White","no","Male","adult","Return_to_owner"
"Dog","730",1,"6",0,0,"2",26,"5","2015","night","9","15","yes","no","Rat Terrier","White","no","Male","nearly_baby","Transfer"
"Dog","1825",1,"6",12,10,"3",5,"8","2015","midday","15","22","yes","no","Labrador Retriever","Chocolate","no","Male","adult","Adoption"
"Dog","30",0,"8",17,10,"5",17,"10","2014","lateday","11","20","yes","no","Golden Retriever","Brown","no","Male","baby","Adoption"
"Dog","7",0,"8",13,31,"2",15,"10","2013","midday","8","25","yes","no","Australian Cattle Dog","Tricolor","yes","Male","baby","Transfer"
"Dog","1460",1,"5",16,28,"2",16,"12","2014","lateday","11","22","yes","no","Chihuahua Longhair","Black","no","Female","adult","Return_to_owner"
"Dog","730",1,"4",13,27,"6",11,"7","2015","midday","11","12","yes","no","Pit Bull","Brown","no","Male","nearly_baby","Adoption"
"Dog","730",1,"5",14,0,"4",21,"8","2014","midday","15","22","yes","no","Labrador Retriever","Chocolate","yes","Female","nearly_baby","Return_to_owner"
"Dog","60",1,"6",10,20,"1",28,"4","2014","morning","9","10","yes","no","Beagle","Black","no","Male","baby","Adoption"
"Dog","90",1,"4",14,10,"7",12,"1","2014","midday","4","19","yes","no","Anatol Shepherd","Buff","yes","Male","baby","Transfer"
"Dog","730",1,"8",17,57,"2",26,"5","2015","lateday","11","12","yes","no","Pit Bull","Brown","no","Female","nearly_baby","Adoption"
"Dog","730",1,"8",16,37,"6",17,"1","2015","lateday","11","17","yes","no","Staffordshire","Brown","no","Female","nearly_baby","Adoption"
"Dog","365",1,"4",19,11,"5",2,"5","2014","lateday","10","12","yes","no","Pit Bull","Blue","no","Female","baby","Transfer"
"Dog","90",1,"5",15,47,"4",9,"4","2015","midday","9","24","yes","no","Jack Russell Terrier","White","no","Female","baby","Return_to_owner"
"Dog","14",0,"8",12,54,"6",7,"6","2014","midday","11","12","yes","no","Pit Bull","Brown","yes","Male","baby","Transfer"
"Dog","730",1,"7",17,26,"1",2,"11","2015","lateday","10","8","yes","no","Pbgv","Black","no","Female","nearly_baby","Return_to_owner"
"Dog","3285",1,"5",19,22,"7",18,"10","2015","lateday","11","19","no","no","Chihuahua Shorthair","Black","no","Female","adult","Adoption"
"Dog","730",1,"4",14,0,"7",13,"12","2015","midday","11","12","yes","no","Landseer","White","no","Male","nearly_baby","Adoption"
"Dog","1460",1,"8",16,1,"2",29,"10","2013","lateday","9","29","no","yes","Rat Terrier","White","no","Female","adult","Transfer"
"Dog","730",0,"8",18,13,"2",26,"5","2015","lateday","8","12","yes","no","Papillon","Tricolor","no","Male","nearly_baby","Adoption"
"Dog","365",1,"5",17,52,"6",9,"1","2016","lateday","20","12","yes","no","Pit Bull","Yellow","no","Female","baby","Adoption"
"Dog","365",1,"10",15,24,"2",11,"2","2014","midday","8","20","no","yes","Beagle","Tricolor","no","Male","baby","Transfer"
"Dog","2555",1,"3",12,15,"3",20,"8","2014","midday","11","14","yes","no","Pomeranian","White","no","Male","adult","Return_to_owner"
"Dog","2555",1,"5",17,8,"4",10,"10","2013","lateday","5","23","yes","no","Chihuahua Shorthair","Black","yes","Female","adult","Transfer"
"Dog","1825",1,"5",14,55,"6",12,"10","2013","midday","11","22","yes","no","Labrador Retriever","Black","no","Female","adult","Return_to_owner"
"Dog","730",1,"5",17,26,"7",28,"12","2014","lateday","11","40","no","yes","Labrador Retriever","White","no","Female","nearly_baby","Adoption"
"Dog","60",1,"5",17,42,"2",21,"1","2014","lateday","9","38","no","yes","Australian Shepherd","Tan","no","Female","baby","Adoption"
"Dog","1825",1,"5",14,14,"5",24,"10","2014","midday","9","12","yes","no","Pit Bull","White","no","Male","adult","Return_to_owner"
"Dog","300",0,"8",19,19,"1",18,"8","2014","lateday","11","25","yes","no","Australian Cattle Dog","White","no","Male","baby","Adoption"
"Dog","21",0,"8",12,47,"6",1,"8","2015","midday","11","12","yes","no","Pit Bull","Brown","yes","Male","baby","Transfer"
"Dog","150",0,"8",13,16,"6",19,"12","2015","midday","5","20","yes","no","Miniature Poodle","White","yes","Male","baby","Return_to_owner"
"Dog","210",0,"8",13,2,"7",30,"11","2014","midday","9","22","yes","no","Labrador Retriever","Chocolate","no","Female","baby","Transfer"
"Dog","1460",1,"5",12,1,"4",18,"6","2015","midday","9","23","yes","no","Chihuahua Shorthair","Tan","no","Male","adult","Return_to_owner"
"Dog","730",1,"8",14,36,"5",3,"1","2014","midday","3","21","yes","no","Australian Kelpie","Tan","yes","Male","nearly_baby","Return_to_owner"
"Dog","60",1,"5",17,40,"4",2,"7","2015","lateday","3","19","yes","no","German Shepherd","Tan","no","Male","baby","Adoption"
"Dog","365",1,"5",16,15,"7",30,"3","2014","lateday","10","12","yes","no","Pit Bull","Blue","no","Male","baby","Adoption"
"Dog","365",1,"4",0,0,"7",20,"12","2015","night","3","17","yes","no","Pharaoh Hound","Red","no","Female","baby","Transfer"
"Dog","730",1,"5",15,1,"4",19,"6","2014","midday","5","13","yes","no","Dachshund","Brown","yes","Male","nearly_baby","Transfer"
"Dog","730",1,"4",11,10,"7",31,"5","2015","night","11","19","yes","no","German Shepherd","Brown","no","Female","nearly_baby","Return_to_owner"
"Dog","730",1,"6",11,2,"7",17,"1","2016","night","4","23","yes","no","Chihuahua Shorthair","Buff","yes","Female","nearly_baby","Return_to_owner"
"Dog","1460",1,"5",12,44,"6",26,"4","2014","midday","15","28","no","yes","Brittany","Chocolate","no","Female","adult","Transfer"
"Dog","5475",1,"6",14,56,"2",24,"3","2015","midday","10","8","no","no","Shih Tzu","White","no","Female","adult","Return_to_owner"
"Dog","1095",1,"5",16,50,"6",13,"9","2014","lateday","19","43","no","yes","Australian Kelpie","Brown","no","Female","adult","Transfer"
"Dog","60",1,"7",18,26,"3",24,"9","2014","lateday","11","23","yes","no","Chihuahua Shorthair","Cream","no","Female","baby","Adoption"
"Dog","120",0,"8",12,24,"3",8,"4","2015","midday","5","19","yes","no","German Shepherd","Sable","yes","Male","baby","Transfer"
"Dog","365",1,"7",18,30,"7",2,"11","2014","lateday","13","12","yes","no","Pit Bull","Apricot","no","Female","baby","Return_to_owner"
"Dog","60",1,"4",18,31,"7",11,"10","2015","lateday","9","22","yes","no","Manchester Terrier","Black","no","Female","baby","Adoption"
"Dog","1825",1,"6",14,21,"3",22,"10","2014","midday","11","21","yes","no","Shetland Sheepdog","Black","no","Male","adult","Return_to_owner"
"Dog","240",1,"4",17,4,"2",9,"9","2014","lateday","19","15","yes","no","Plott Hound","Brown","no","Female","baby","Adoption"
"Dog","365",1,"9",18,26,"2",17,"11","2015","lateday","10","12","yes","no","Pit Bull","Fawn","no","Male","baby","Return_to_owner"
"Dog","210",1,"6",13,40,"6",15,"3","2014","midday","3","33","no","yes","Bruss Griffon","Tan","no","Female","baby","Transfer"
"Dog","730",1,"4",17,6,"1",27,"4","2015","lateday","4","3","no","no","Pug","Fawn","no","Male","nearly_baby","Return_to_owner"
"Dog","1095",1,"3",9,52,"4",14,"11","2013","morning","11","21","no","no","Australian Cattle Dog","Black","no","Male","adult","Return_to_owner"
"Dog","730",1,"5",15,11,"2",10,"2","2015","midday","11","28","no","yes","Border Collie","White","no","Female","nearly_baby","Return_to_owner"
"Dog","4380",0,"8",13,26,"4",16,"10","2014","midday","11","25","yes","no","Australian Cattle Dog","Black","no","Female","adult","Transfer"
"Dog","730",0,"8",16,15,"1",23,"12","2013","lateday","9","9","yes","no","Boxer","Red","no","Female","nearly_baby","Adoption"
"Dog","60",0,"8",17,27,"4",1,"1","2015","lateday","11","19","yes","no","German Shepherd","Brown","no","Female","baby","Adoption"
"Dog","365",0,"8",18,34,"3",7,"10","2015","lateday","5","22","yes","no","Labrador Retriever","White","no","Female","baby","Adoption"
"Dog","60",1,"5",15,16,"2",15,"12","2015","midday","5","23","yes","no","Chihuahua Shorthair","Brown","yes","Male","baby","Transfer"
"Dog","120",1,"5",12,57,"2",6,"5","2014","midday","12","21","no","no","Australian Cattle Dog","Yellow","no","Female","baby","Transfer"
"Dog","2190",1,"4",15,51,"2",1,"10","2013","midday","7","20","yes","no","Miniature Poodle","Apricot","no","Female","adult","Return_to_owner"
"Dog","2920",1,"5",14,40,"6",27,"9","2014","midday","11","26","no","yes","Pointer","White","no","Female","adult","Adoption"
"Dog","2555",1,"7",12,10,"4",2,"1","2014","midday","11","13","yes","no","Dachshund","White","no","Female","adult","Transfer"
"Dog","1095",1,"6",17,17,"5",20,"2","2015","lateday","10","12","yes","no","Pit Bull","Brown","no","Male","adult","Return_to_owner"
"Dog","4015",1,"6",15,29,"3",30,"10","2013","midday","8","29","no","yes","Dachshund","Tricolor","no","Male","adult","Transfer"
"Dog","1095",1,"8",18,4,"3",26,"3","2014","lateday","13","18","yes","no","Border Terrier","Brown","no","Male","adult","Return_to_owner"
"Dog","365",1,"5",11,44,"1",6,"4","2015","night","5","20","yes","no","Miniature Poodle","White","no","Male","baby","Adoption"
"Dog","60",0,"8",17,7,"4",3,"4","2014","lateday","9","7","yes","no","Pug","Tan","no","Male","baby","Adoption"
"Dog","2190",1,"5",18,36,"4",23,"4","2015","lateday","9","22","yes","no","Dachshund Longhair","Black","no","Male","adult","Euthanasia"
"Dog","60",1,"5",17,20,"7",22,"6","2014","lateday","10","33","no","yes","Cairn Terrier","Fawn","no","Female","baby","Transfer"
"Dog","300",1,"4",16,21,"2",12,"1","2016","lateday","8","15","yes","no","Plott Hound","Tricolor","no","Male","baby","Adoption"
"Dog","365",0,"8",18,25,"5",22,"8","2014","lateday","11","18","yes","no","Siberian Husky","Black","no","Female","baby","Adoption"
"Dog","330",1,"10",13,39,"6",6,"12","2014","midday","19","9","yes","no","Boxer","White","no","Female","baby","Adoption"
"Dog","240",0,"8",14,26,"4",27,"8","2015","midday","19","17","yes","no","Border Collie","Black","yes","Female","baby","Transfer"
"Dog","730",1,"2",17,50,"4",24,"9","2015","lateday","11","13","yes","no","Dalmatian","White","no","Male","nearly_baby","Adoption"
"Dog","1460",1,"3",16,16,"4",22,"5","2014","lateday","3","21","yes","no","Dogue De Bordeaux","Red","no","Male","adult","Return_to_owner"
"Dog","365",1,"8",15,18,"7",9,"8","2015","midday","9","15","no","no","German Shepherd","Black","yes","Male","baby","Transfer"
"Dog","240",0,"8",17,32,"7",28,"12","2014","lateday","19","13","yes","no","Dachshund","Brown","no","Female","baby","Adoption"
"Dog","365",1,"4",13,9,"2",30,"6","2015","midday","11","23","yes","no","Chihuahua Shorthair","Brown","no","Male","baby","Transfer"
"Dog","730",1,"5",17,9,"5",27,"6","2014","lateday","5","22","yes","no","Labrador Retriever","Black","no","Female","nearly_baby","Adoption"
"Dog","730",0,"8",12,24,"7",24,"5","2015","midday","9","17","yes","no","Cairn Terrier","White","no","Male","nearly_baby","Transfer"
"Dog","150",1,"5",13,15,"1",15,"12","2014","midday","5","23","yes","no","Chihuahua Shorthair","Brown","no","Female","baby","Adoption"
"Dog","1825",1,"5",13,6,"2",11,"3","2014","midday","5","7","no","no","Maltese","White","no","Female","adult","Adoption"
"Dog","365",1,"5",18,7,"5",27,"11","2015","lateday","11","23","yes","no","Chihuahua Shorthair","White","no","Female","baby","Return_to_owner"
"Dog","365",0,"8",9,38,"6",28,"2","2015","morning","11","23","yes","no","Chihuahua Shorthair","Black","yes","Female","baby","Died"
"Dog","730",1,"5",12,45,"1",3,"2","2014","midday","11","16","yes","no","Carolina Dog","White","no","Female","nearly_baby","Adoption"
"Dog","120",0,"8",17,9,"7",2,"3","2014","lateday","19","22","yes","no","Labrador Retriever","White","no","Female","baby","Adoption"
"Dog","1095",1,"4",18,11,"1",3,"2","2014","lateday","9","14","yes","no","Rottweiler","Black","no","Female","adult","Return_to_owner"
"Dog","60",1,"5",21,32,"6",2,"5","2015","night","11","34","no","yes","Labrador Retriever","White","no","Female","baby","Adoption"
"Dog","730",1,"9",16,32,"6",7,"12","2013","lateday","11","12","yes","no","Pit Bull","Black","no","Male","nearly_baby","Adoption"
"Dog","330",1,"5",9,32,"6",26,"9","2015","morning","9","13","yes","no","Blue Lacy","Tan","no","Female","baby","Transfer"
"Dog","730",0,"8",18,1,"7",17,"1","2016","lateday","5","22","yes","no","Labrador Retriever","Brown","yes","Female","nearly_baby","Died"
"Dog","1095",1,"5",15,56,"6",13,"12","2014","midday","10","23","yes","no","Chihuahua Shorthair","White","no","Female","adult","Return_to_owner"
"Dog","270",1,"5",14,49,"7",5,"7","2015","midday","5","22","yes","no","Labrador Retriever","Black","no","Male","baby","Return_to_owner"
"Dog","150",1,"5",16,56,"1",23,"3","2015","lateday","9","12","yes","no","Pit Bull","Tan","no","Female","baby","Return_to_owner"
"Dog","1095",1,"5",13,55,"6",10,"10","2015","midday","9","29","no","yes","Chihuahua Shorthair","Tan","no","Male","adult","Transfer"
"Dog","2190",1,"6",18,9,"2",19,"1","2016","lateday","11","12","yes","no","Pit Bull","White","no","Female","adult","Return_to_owner"
