"ID","Name","OutcomeType","AnimalType","SexuponOutcome","Breed","Color","isTrain","AgeinDays","NameNoName","Year","Month","Day","Hour","Minute","DayOfTheWeek","WeekEnd","Situation","Sex","DayPhase","Mix","Domestic","Hair","ParticularBreed","ParticularBreedLogical","LifePhase"
"A678121","Pearl","Adoption","Cat","Spayed Female","Domestic Medium Hair Mix","Black Tabby/White",TRUE,"60","TRUE","2014","06","07","18","00","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A663947","Perkins","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Blue Tabby",TRUE,"120","TRUE","2013","11","16","12","15","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A704362","Tessie","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"60","TRUE","2015","06","27","17","21","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A689447","Izzy","Died","Cat","Intact Female","Domestic Shorthair Mix","Black/White",TRUE,"90","TRUE","2014","12","14","10","53","1","TRUE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A704760","Frances","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Torbie",TRUE,"60","TRUE","2015","06","26","07","24","6","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A677245","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"28","FALSE","2014","04","22","12","10","3","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A674149","Skeeter","Return_to_owner","Cat","Spayed Female","Domestic Shorthair Mix","Orange Tabby",TRUE,"6570","TRUE","2014","03","18","15","18","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","geriatric"
"A714617","Halloween","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Tortie",TRUE,"30","TRUE","2015","11","23","13","28","2","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A689477","Buffy","Transfer","Cat","Spayed Female","Domestic Shorthair Mix","Tortie",TRUE,"270","TRUE","2014","10","10","15","07","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A681344","Maria","Transfer","Cat","Spayed Female","Domestic Shorthair/Siamese","Brown Tabby/White",TRUE,"730","TRUE","2014","08","21","14","24","5","FALSE","Spayed","Female","afternoon","FALSE","TRUE","shorthair","siamese","TRUE","prime"
"A710083","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Cream Tabby/White",TRUE,"150","FALSE","2015","08","18","09","00","3","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A680292","Tesla","Adoption","Cat","Intact Male","Domestic Shorthair Mix","Black/White",TRUE,"60","TRUE","2014","07","16","16","23","4","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A702163","","Euthanasia","Cat","Unknown Unknown","Domestic Shorthair Mix","Black",TRUE,"365","FALSE","2015","05","11","09","58","2","FALSE","Unknown","Unknown","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"A683222","X","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"14","TRUE","2014","07","18","15","03","6","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A707061","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","White/Brown Tabby",TRUE,"28","FALSE","2015","07","07","18","02","3","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A661648","K","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"3650","TRUE","2014","03","25","12","07","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","mature"
"A677789","Merci","Transfer","Cat","Spayed Female","Exotic Shorthair Mix","White/Gray",TRUE,"365","TRUE","2014","06","20","13","25","6","FALSE","Spayed","Female","afternoon","TRUE","FALSE","shorthair","exotic","TRUE","junior"
"A594543","Jet","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Black",TRUE,"1095","TRUE","2014","02","03","14","56","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A692847","Voyager","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"60","TRUE","2014","11","30","13","58","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A678867","Bonnie","Transfer","Cat","Spayed Female","Domestic Shorthair Mix","Black",TRUE,"730","TRUE","2014","07","30","16","20","4","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A670614","Callie","Adoption","Cat","Spayed Female","Snowshoe Mix","Calico Point",TRUE,"3650","TRUE","2014","02","23","12","14","1","TRUE","Spayed","Female","afternoon","TRUE","FALSE","None","snowshoe","TRUE","mature"
"A714270","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby/White",TRUE,"14","FALSE","2015","10","20","17","12","3","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A714560","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"120","FALSE","2015","10","26","09","00","2","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A678027","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"28","FALSE","2014","05","03","11","28","7","TRUE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A663202","Cotton","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Black/White",TRUE,"180","TRUE","2014","01","30","13","51","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A716056","","Transfer","Cat","Intact Female","Siamese Mix","Flame Point",TRUE,"21","FALSE","2015","11","13","15","27","6","FALSE","Intact","Female","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"A704414","","Transfer","Cat","Intact Female","Domestic Medium Hair Mix","Black Smoke",TRUE,"30","FALSE","2015","06","04","18","15","5","FALSE","Intact","Female","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A704775","","Euthanasia","Cat","Intact Male","Domestic Shorthair Mix","Black/White",TRUE,"1095","FALSE","2015","06","09","09","48","3","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"A640500","Kuro","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Black/White",TRUE,"730","TRUE","2015","06","23","13","39","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A713638","Simon","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Cream Tabby/White",TRUE,"1825","TRUE","2015","10","21","11","19","4","FALSE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"A682475","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Brown Tabby",TRUE,"7","FALSE","2014","06","28","13","33","7","TRUE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A708273","Shrek","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"1825","TRUE","2015","09","03","18","32","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A715360","","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"60","FALSE","2015","11","06","18","47","6","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A720883","Nitty","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"210","TRUE","2016","02","20","18","19","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A662499","Gabby","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Calico",TRUE,"60","TRUE","2013","10","19","15","35","7","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A687208","Colbie","Transfer","Cat","Spayed Female","Cymric Mix","Orange Tabby/White",TRUE,"1095","TRUE","2014","10","07","16","23","3","FALSE","Spayed","Female","afternoon","TRUE","FALSE","None","cymric","TRUE","prime"
"A708899","Glo","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Cream Tabby",TRUE,"90","TRUE","2015","08","06","17","46","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A708848","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"730","FALSE","2015","08","02","09","00","1","TRUE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"A674175","Oliver","Return_to_owner","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"1825","TRUE","2014","03","09","15","40","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A664262","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"7","FALSE","2013","10","01","12","59","3","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A662647","Lucy","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Torbie",TRUE,"60","TRUE","2013","10","06","15","35","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A683665","","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","White/Brown Tabby",TRUE,"60","FALSE","2014","08","27","08","50","4","FALSE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A692993","Lulu","Return_to_owner","Cat","Spayed Female","Siamese Mix","Lynx Point",TRUE,"1460","TRUE","2015","06","20","11","15","7","TRUE","Spayed","Female","morning","TRUE","FALSE","None","siamese","TRUE","prime"
"A690074","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Orange Tabby/White",TRUE,"210","FALSE","2014","10","14","09","00","3","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"A694361","","Euthanasia","Cat","Intact Female","Domestic Shorthair Mix","Tortie",TRUE,"365","FALSE","2014","12","26","18","16","6","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A682219","Elsie","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","White/Blue",TRUE,"60","TRUE","2014","08","03","16","31","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A673977","Sophie","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Black/White",TRUE,"365","TRUE","2014","08","23","13","09","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A714258","","Transfer","Cat","Unknown Unknown","Siamese Mix","Lilac Point",TRUE,"7","FALSE","2015","10","20","17","13","3","FALSE","Unknown","Unknown","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"A683157","","Transfer","Cat","Intact Female","Domestic Longhair Mix","Black Smoke",TRUE,"365","FALSE","2014","07","08","09","00","3","FALSE","Intact","Female","morning","TRUE","TRUE","longhair","None","FALSE","junior"
"A688075","","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"365","FALSE","2014","10","06","16","43","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A713982","","Transfer","Cat","Intact Female","Domestic Longhair Mix","Torbie",TRUE,"730","FALSE","2015","10","17","09","00","7","TRUE","Intact","Female","morning","TRUE","TRUE","longhair","None","FALSE","prime"
"A680345","Rainy","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Tortie",TRUE,"60","TRUE","2014","07","02","13","29","4","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A663937","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Black/White",TRUE,"30","FALSE","2013","10","10","14","59","5","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A701257","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Brown Tabby",TRUE,"365","FALSE","2015","04","27","09","00","2","FALSE","Unknown","Unknown","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"A705104","Emma","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Tortie/White",TRUE,"30","TRUE","2015","07","07","18","52","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A678360","Fern","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"60","TRUE","2014","06","12","13","51","5","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A689969","Paprika","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Calico",TRUE,"210","TRUE","2015","02","27","16","23","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A705042","Willie","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"60","TRUE","2015","07","18","18","36","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A696340","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Black",TRUE,"90","FALSE","2015","02","04","09","00","4","FALSE","Unknown","Unknown","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A665571","","Euthanasia","Cat","Intact Male","Domestic Shorthair Mix","Black",TRUE,"120","FALSE","2013","10","19","16","23","7","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A662404","Cookie","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Black",TRUE,"60","TRUE","2013","10","13","13","36","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A681779","","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"1095","FALSE","2014","06","21","09","00","7","TRUE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"A688416","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"14","FALSE","2014","09","24","15","33","4","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A681886","Heart","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"730","TRUE","2014","07","14","12","26","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A691525","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Cream Tabby",TRUE,"180","FALSE","2014","11","06","09","00","5","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A679499","Panda","Return_to_owner","Cat","Neutered Male","Domestic Shorthair Mix","Black/White",TRUE,"1825","TRUE","2014","05","22","17","57","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A707881","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Brown Tabby",TRUE,"28","FALSE","2015","07","19","15","15","1","TRUE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A675870","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Gray Tabby",TRUE,"1","FALSE","2014","04","01","18","47","3","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A623498","Squid","Transfer","Cat","Neutered Male","Domestic Longhair Mix","Black Smoke/White",TRUE,"730","TRUE","2014","06","19","14","35","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","longhair","None","FALSE","prime"
"A705935","Bashful","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"60","TRUE","2015","08","19","11","26","4","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A704994","Rajah","Adoption","Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"60","TRUE","2015","08","01","00","00","7","TRUE","Intact","Male","night","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A680669","Rosa","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Blue Tabby",TRUE,"60","TRUE","2014","06","08","15","09","1","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A664514","Zane","Adoption","Cat","Intact Male","Manx Mix","Brown Tabby/White",TRUE,"90","TRUE","2013","10","13","18","51","1","TRUE","Intact","Male","afternoon","TRUE","FALSE","None","manx","TRUE","kitten"
"A676273","","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"90","FALSE","2014","07","12","12","06","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A696094","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby/White",TRUE,"150","FALSE","2015","01","30","09","00","6","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A703402","Oliver","Adoption","Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"60","TRUE","2015","06","27","19","05","7","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A683016","","Euthanasia","Cat","Intact Male","Domestic Shorthair Mix","White",TRUE,"28","FALSE","2014","07","05","23","20","7","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A712668","Ninja","Return_to_owner","Cat","Neutered Male","Domestic Shorthair Mix","Black/White",TRUE,"1825","TRUE","2015","10","01","14","14","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A681411","Posh","Adoption","Cat","Spayed Female","Domestic Longhair","Brown Tabby",TRUE,"90","TRUE","2014","06","18","18","21","4","FALSE","Spayed","Female","afternoon","FALSE","TRUE","longhair","None","FALSE","kitten"
"A681381","Blinky","Adoption","Cat","Intact Male","Domestic Shorthair Mix","Blue Tabby",TRUE,"60","TRUE","2014","07","13","10","30","1","TRUE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A705451","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Brown Tabby",TRUE,"14","FALSE","2015","06","17","15","22","4","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
